,time,gesture,ax,ay,az,qw,qx,qy,qz,e0,e1,e2,e3,e4,e5,e6,e7
0,488.52474105358124,0,0.39577900050322184,0.4743318041087968,0.5563070340557106,0.4235691244651202,0.425268887628509,0.3950107893087602,0.4893557202927163,0.49411764705882355,0.49019607843137253,0.6352941176470588,0.5568627450980392,0.5058823529411764,0.5019607843137255,0.5019607843137255,0.4980392156862745
1,488.52504301071167,0,0.4013200688616648,0.4832138127055239,0.5550032530691547,0.42431750395607987,0.42567734483322234,0.40523305387086983,0.48785520449941544,0.5098039215686274,0.49411764705882355,0.5568627450980392,0.5215686274509804,0.5098039215686274,0.5098039215686274,0.5058823529411764,0.49411764705882355
2,488.52561807632446,0,0.4054758701304969,0.48296935439635946,0.5568774382790498,0.4248137122847156,0.4264665383537599,0.40495170787987345,0.49001219600030194,0.4980392156862745,0.4980392156862745,0.5333333333333333,0.5098039215686274,0.5019607843137255,0.5019607843137255,0.49411764705882355,0.4823529411764706
3,488.52625596523285,0,0.40808343210360876,0.47987287580491894,0.5627444526851747,0.4250920370771931,0.42758896642167366,0.40138798431127914,0.49676451703174257,0.4980392156862745,0.4980392156862745,0.49019607843137253,0.49019607843137253,0.5098039215686274,0.5058823529411764,0.5098039215686274,0.4980392156862745
4,488.527281999588,0,0.4070241110950569,0.47367991194667913,0.565433500961602,0.425256958407911,0.42887921985855104,0.3942605294914496,0.4998593308458223,0.5058823529411764,0.4980392156862745,0.5058823529411764,0.5058823529411764,0.5019607843137255,0.4980392156862745,0.49411764705882355,0.49019607843137253
5,488.54088199138636,0,0.4083278920816128,0.4687907357503538,0.5664928229714578,0.4253745412262993,0.43019248280480926,0.3886335981475616,0.5010784998798627,0.4980392156862745,0.5019607843137255,0.49411764705882355,0.4980392156862745,0.4980392156862745,0.49411764705882355,0.49411764705882355,0.5019607843137255
6,488.54290103912354,0,0.4079204598974992,0.46479790668763127,0.5656779599383023,0.42554107014961745,0.4313669415579589,0.3840382687706603,0.5001406776050827,0.5058823529411764,0.5019607843137255,0.49411764705882355,0.4980392156862745,0.49411764705882355,0.4980392156862745,0.4980392156862745,0.4980392156862745
7,488.5720499753952,0,0.40987613304617276,0.46349412570107534,0.5631518842351292,0.42572626404890923,0.43238463026234497,0.3825377529773594,0.4972334282075458,0.49411764705882355,0.4980392156862745,0.4980392156862745,0.4980392156862745,0.4980392156862745,0.49019607843137253,0.4823529411764706,0.48627450980392156
8,488.60151302814484,0,0.41452084759565433,0.46039764544079514,0.5615221580019343,0.42596031954408137,0.43325173728518135,0.3789740274881049,0.49535778346591974,0.5058823529411764,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.5098039215686274,0.5019607843137255
9,488.6034049987793,0,0.419328541026604,0.46129399424323747,0.5594850002521616,0.4262080078854626,0.43393299546359265,0.3800056313757516,0.49301322758690364,0.48627450980392156,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.5137254901960784,0.5098039215686274,0.5058823529411764,0.5019607843137255
10,488.6326650381088,0,0.4219361029997159,0.46634614598335156,0.5571218970888661,0.426382303958692,0.4344122482038466,0.3858201305549575,0.4902935425674963,0.5019607843137255,0.5019607843137255,0.4823529411764706,0.49411764705882355,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.49411764705882355
11,488.6613080501557,0,0.42177313413128564,0.4664276354240857,0.5553291983157936,0.42642853425007726,0.4348219538377,0.3859139163932767,0.48823033344774064,0.49411764705882355,0.5019607843137255,0.4980392156862745,0.49411764705882355,0.49019607843137253,0.4980392156862745,0.49411764705882355,0.4980392156862745
12,488.6631450653076,0,0.4219361029997159,0.461212511477862,0.5559810888090716,0.4263239485393667,0.4353385538158429,0.3799118532200733,0.4889805913443911,0.5058823529411764,0.49019607843137253,0.5137254901960784,0.49411764705882355,0.4980392156862745,0.5137254901960784,0.4980392156862745,0.4980392156862745
13,488.6912270784378,0,0.4196544887765026,0.4601531821251118,0.5566329793023496,0.4260545356102888,0.4360655275487017,0.37869267573512794,0.48973084924104154,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.5137254901960784,0.5058823529411764,0.49411764705882355,0.49411764705882355,0.4823529411764706
14,488.721088051796,0,0.4065351928078885,0.4552640075976262,0.5569589245489885,0.42547968969045297,0.4370498428611845,0.37306574631190026,0.49010597818936674,0.5019607843137255,0.5019607843137255,0.49411764705882355,0.5019607843137255,0.5058823529411764,0.4980392156862745,0.5058823529411764,0.5137254901960784
15,488.7227920293808,0,0.3855932142576182,0.45118969410068843,0.5618481032485733,0.42473993588452064,0.43789285904293884,0.36837663685866034,0.49573291241424494,0.4980392156862745,0.5058823529411764,0.48627450980392156,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.48627450980392156,0.5098039215686274
16,488.75127696990967,0,0.3956975144001671,0.440270526252233,0.5655964735014796,0.4242610999275335,0.43877350095831347,0.35580981468894046,0.5000468952239518,0.49411764705882355,0.4980392156862745,0.5098039215686274,0.4980392156862745,0.4980392156862745,0.49411764705882355,0.5019607843137255,0.4980392156862745
17,488.78115606307983,0,0.4120762645040106,0.4441818692119008,0.5629889116118098,0.4242274422779184,0.43945459011862575,0.360311362068843,0.49704586373338316,0.4980392156862745,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.48627450980392156,0.49019607843137253,0.5019607843137255,0.49411764705882355
18,488.7831300497055,0,0.4138689654465746,0.45542697813489613,0.5559810888090716,0.4243798620312941,0.43986489307780613,0.37325330838523757,0.4889805913443911,0.4980392156862745,0.48627450980392156,0.5137254901960784,0.5058823529411764,0.4980392156862745,0.5019607843137255,0.4980392156862745,0.5019607843137255
19,488.81139707565313,0,0.41924705826122854,0.46691655037357477,0.5535364995427212,0.4244017498751091,0.44020362455471895,0.3864766064546092,0.48616712432798503,0.5058823529411764,0.49019607843137253,0.49019607843137253,0.5019607843137255,0.4980392156862745,0.5019607843137255,0.4980392156862745,0.5019607843137255
20,488.84160804748535,0,0.4264178553561258,0.4762059894855758,0.5558996025391328,0.42435488192453225,0.44064908711980294,0.3971677810017126,0.4888868091553263,0.5019607843137255,0.4980392156862745,0.5019607843137255,0.5019607843137255,0.49019607843137253,0.5098039215686274,0.49411764705882355,0.47843137254901963
21,488.8447929620743,0,0.4265808258933958,0.47465775185869524,0.5612776990586109,0.42431989133672765,0.44129396031109314,0.39538592113807575,0.4950764367450725,0.5058823529411764,0.5058823529411764,0.4980392156862745,0.49411764705882355,0.5019607843137255,0.4980392156862745,0.5137254901960784,0.5098039215686274
22,488.8713380098343,0,0.4208767836600037,0.4686277668819236,0.5644556652216851,0.4242954605387874,0.4420317339163434,0.3884460379948845,0.49873394400084664,0.4980392156862745,0.5019607843137255,0.49019607843137253,0.5098039215686274,0.5058823529411764,0.5019607843137255,0.4980392156862745,0.49019607843137253
23,488.90105199813837,0,0.4146023370363884,0.460805080962588,0.5674706585444907,0.42432978273683714,0.4426524087095795,0.3794429432350794,0.5022038865327723,0.49411764705882355,0.5058823529411764,0.4980392156862745,0.5019607843137255,0.49019607843137253,0.4980392156862745,0.5058823529411764,0.5058823529411764
24,488.902911067009,0,0.40881681036878115,0.45591589809090416,0.5678780903948365,0.4245074514894048,0.44284132292770845,0.37381600420855066,0.5026727980542944,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.48627450980392156,0.49411764705882355,0.49411764705882355,0.47843137254901963,0.5098039215686274
25,488.9316129684448,0,0.4039276308347767,0.4537972560738003,0.5663298504315802,0.42482186932865046,0.4425115321240985,0.37137766844526204,0.5008909355017331,0.4980392156862745,0.5019607843137255,0.49019607843137253,0.49411764705882355,0.49019607843137253,0.49411764705882355,0.5098039215686274,0.5019607843137255
26,488.9612990617752,0,0.40213493656757127,0.4555899570163643,0.5639667473517267,0.42522147997241166,0.44177378732875155,0.373440880061876,0.4981712505783588,0.5058823529411764,0.4980392156862745,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.5058823529411764,0.5019607843137255,0.5058823529411764
27,488.9630249738693,0,0.4034387175541272,0.459419810535298,0.5611147264519798,0.42558745793514047,0.4408497192859062,0.3778486416034594,0.4948888722901165,0.5058823529411764,0.49411764705882355,0.5019607843137255,0.5058823529411764,0.4980392156862745,0.5058823529411764,0.4980392156862745,0.4980392156862745
28,488.9912450313568,0,0.40572033010850095,0.4633311534949658,0.5572848697956275,0.4258408064621766,0.4399434903351418,0.3823501889833619,0.49048110713769194,0.49411764705882355,0.4980392156862745,0.4980392156862745,0.4980392156862745,0.49411764705882355,0.5019607843137255,0.5098039215686274,0.4980392156862745
29,489.02103805541987,0,0.406453710042513,0.46561276938701884,0.5555736574593778,0.4259235196943538,0.43913513822895534,0.3849760906613083,0.4885116803990671,0.49411764705882355,0.5058823529411764,0.5098039215686274,0.4980392156862745,0.5058823529411764,0.48627450980392156,0.48627450980392156,0.4980392156862745
30,489.0227780342102,0,0.40767600158833484,0.4634126429356999,0.5549217669660998,0.42586791273979685,0.43850456243230873,0.3824439748216811,0.4877614225024167,0.49411764705882355,0.4980392156862745,0.49019607843137253,0.5019607843137255,0.4980392156862745,0.5019607843137255,0.49411764705882355,0.5019607843137255
31,489.0516949892044,0,0.41012059135533707,0.4588494011385559,0.5587516234889449,0.4257728976789398,0.4380463774139578,0.3771921599418271,0.49216918750118843,0.5058823529411764,0.4980392156862745,0.5058823529411764,0.5019607843137255,0.49411764705882355,0.4980392156862745,0.4980392156862745,0.48627450980392156
32,489.0814369916916,0,0.41199477506327653,0.4569752207682957,0.5615221580019343,0.42572476593394115,0.4376350565048632,0.3750351740108552,0.49535778346591974,0.4980392156862745,0.5019607843137255,0.49411764705882355,0.4980392156862745,0.5098039215686274,0.49411764705882355,0.5019607843137255,0.4980392156862745
33,489.11143803596497,0,0.4150097675516624,0.45860494950475017,0.5625814800451668,0.425797078791052,0.4370974694725464,0.3769108216334716,0.49657695253837336,0.49411764705882355,0.49411764705882355,0.4980392156862745,0.49411764705882355,0.5058823529411764,0.49411764705882355,0.49019607843137253,0.5098039215686274
34,489.1416150331497,0,0.4166394962881167,0.4587679183731804,0.5647816104683241,0.4259491048090835,0.4364524291838174,0.37709838178614874,0.49910907294917184,0.5058823529411764,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.5058823529411764,0.5058823529411764,0.5058823529411764,0.4980392156862745
35,489.14455604553217,0,0.41566165971378,0.4581160295487421,0.565433500961602,0.4261717746304986,0.4357255898971736,0.37634812581015853,0.4998593308458223,0.49411764705882355,0.5019607843137255,0.4980392156862745,0.49411764705882355,0.5137254901960784,0.5058823529411764,0.5058823529411764,0.5098039215686274
36,489.1713330745697,0,0.41378747600584054,0.4566492746872369,0.5655149872315408,0.4267716525149221,0.43407452891486736,0.37466004410219983,0.49995311303488704,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.49411764705882355,0.4980392156862745,0.49411764705882355,0.49411764705882355,0.49019607843137253
37,489.2314100265503,0,0.41419490652111446,0.45542697813489613,0.5624999937418512,0.427155043183164,0.433168791653118,0.37325330838523757,0.49648317031089534,0.4823529411764706,0.4980392156862745,0.4980392156862745,0.49019607843137253,0.4980392156862745,0.5137254901960784,0.4980392156862745,0.49019607843137253
38,489.2330939769745,0,0.4131355838437229,0.45640481804691213,0.5603813496386979,0.42750715782045784,0.43226654999296077,0.37437870003186374,0.49404483214678147,0.5058823529411764,0.4980392156862745,0.5019607843137255,0.5058823529411764,0.49411764705882355,0.5019607843137255,0.5058823529411764,0.49411764705882355
39,489.26106595993036,0,0.41346152992478175,0.45982724105057193,0.5607072948853369,0.42787118439240784,0.43077836867956343,0.3783175515884532,0.49441996109510666,0.49411764705882355,0.4980392156862745,0.49019607843137253,0.5019607843137255,0.4980392156862745,0.49411764705882355,0.5098039215686274,0.49411764705882355
40,489.2920900583267,0,0.41126140347346274,0.45730116851819425,0.5622555347985279,0.42788325574186176,0.4302746371248638,0.37541030584017077,0.49620182359004816,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.4980392156862745,0.49411764705882355,0.49019607843137253,0.4980392156862745,0.5098039215686274
41,489.2943949699402,0,0.4096316730681687,0.4556714397817398,0.5626629663651708,0.4278838511465285,0.42985320970171575,0.3735346582175543,0.49667073478505797,0.4980392156862745,0.5019607843137255,0.5019607843137255,0.5176470588235295,0.5058823529411764,0.49019607843137253,0.4980392156862745,0.4980392156862745
42,489.32105898857117,0,0.40735006051379496,0.4544491448982386,0.5622555347985279,0.42792960703484056,0.42947698693739783,0.37212792442125225,0.49620182359004816,0.5098039215686274,0.5019607843137255,0.49411764705882355,0.5058823529411764,0.49411764705882355,0.5019607843137255,0.49019607843137253,0.49411764705882355
43,489.3227880001068,0,0.40482398130605857,0.4555899570163643,0.5600554043920589,0.42803427149261997,0.429112756775465,0.373440880061876,0.49366970319845627,0.5098039215686274,0.5058823529411764,0.5019607843137255,0.5098039215686274,0.49411764705882355,0.5019607843137255,0.5019607843137255,0.5137254901960784
44,489.35231006145483,0,0.40327573867265903,0.45770859903346806,0.5596479727920392,0.4281873596357506,0.4287852112236469,0.3758792158251646,0.49320079196503325,0.5019607843137255,0.49019607843137253,0.49411764705882355,0.5058823529411764,0.49411764705882355,0.5098039215686274,0.49411764705882355,0.49411764705882355
45,489.3825650215149,0,0.40360168642255745,0.4608865637279635,0.5585886507821834,0.42835255562087937,0.42854011385289625,0.3795367213907577,0.4919816229309928,0.4980392156862745,0.4980392156862745,0.4980392156862745,0.4980392156862745,0.5176470588235295,0.49411764705882355,0.5058823529411764,0.5058823529411764
46,489.38433396816254,0,0.404172089143941,0.46210886194914397,0.556795952009111,0.4285055707789219,0.42841178878192304,0.3809434590283802,0.48991841381123713,0.49411764705882355,0.4980392156862745,0.5019607843137255,0.5098039215686274,0.5019607843137255,0.5019607843137255,0.5137254901960784,0.49019607843137253
47,489.41166400909424,0,0.4044980352249998,0.4644719606065725,0.5566329793023496,0.4286092902718752,0.4284100025679227,0.383663138862005,0.48973084924104154,0.49019607843137253,0.5019607843137255,0.5019607843137255,0.5098039215686274,0.5019607843137255,0.5058823529411764,0.5019607843137255,0.5058823529411764
48,489.4412580728531,0,0.40384614806940117,0.46414601452551363,0.5571218970888661,0.4286778808894885,0.42854892968328506,0.38328800895334963,0.4902935425674963,0.5058823529411764,0.5019607843137255,0.49411764705882355,0.49411764705882355,0.49411764705882355,0.4980392156862745,0.5058823529411764,0.4980392156862745
49,489.4440070390701,0,0.40352020031950264,0.4640645250847796,0.5566329793023496,0.428714377274902,0.42878471377265104,0.3831942231150305,0.48973084924104154,0.5019607843137255,0.5019607843137255,0.5019607843137255,0.49019607843137253,0.49411764705882355,0.5019607843137255,0.49019607843137253,0.5098039215686274
50,489.4722130298615,0,0.4044980352249998,0.46316817962001655,0.5555736574593778,0.42875124626839733,0.4291029191538416,0.38216262306870413,0.4885116803990671,0.48627450980392156,0.49411764705882355,0.5019607843137255,0.4823529411764706,0.5137254901960784,0.4980392156862745,0.49019607843137253,0.49411764705882355
51,489.5009560585022,0,0.40425357858467503,0.46308669351696174,0.5558996025391328,0.4287849769031006,0.4294648867780407,0.38206884107170536,0.4888868091553263,0.5098039215686274,0.49411764705882355,0.4980392156862745,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.5098039215686274
52,489.50418102741236,0,0.405964790086505,0.4639015562163493,0.5557366296654874,0.42882376271549094,0.42985529169738923,0.38300666296235336,0.4886992443930646,0.49411764705882355,0.49411764705882355,0.5019607843137255,0.49411764705882355,0.5137254901960784,0.4980392156862745,0.47843137254901963,0.49411764705882355
53,489.5323079824448,0,0.4074315432791704,0.4646349344815217,0.5563070340557106,0.4288794061625919,0.43025094193978614,0.3838507047766628,0.4893557202927163,0.4980392156862745,0.5058823529411764,0.49411764705882355,0.4980392156862745,0.49019607843137253,0.49411764705882355,0.5137254901960784,0.4980392156862745
54,489.56121802330017,0,0.40767600158833484,0.46650911818946117,0.5555736574593778,0.4289137725358266,0.4306370042463877,0.38600769454895506,0.4885116803990671,0.5058823529411764,0.49411764705882355,0.48627450980392156,0.5098039215686274,0.4980392156862745,0.5098039215686274,0.49019607843137253,0.48627450980392156
55,489.5631660223007,0,0.4072685710730609,0.466590604292516,0.5545143351157542,0.42892691561368074,0.4310135016651164,0.38610147654595384,0.4872925109808946,0.49411764705882355,0.49411764705882355,0.5098039215686274,0.4980392156862745,0.5058823529411764,0.4980392156862745,0.5019607843137255,0.49019607843137253
56,489.5919979810715,0,0.4066166789109433,0.466590604292516,0.5557366296654874,0.42890105392388006,0.4313745723409948,0.38610147654595384,0.4886992443930646,0.4980392156862745,0.5019607843137255,0.4823529411764706,0.49411764705882355,0.49411764705882355,0.5019607843137255,0.5058823529411764,0.5058823529411764
57,489.62105107307434,0,0.4075130293822252,0.4658572260273436,0.5553291983157936,0.4288323423046732,0.43171608877521994,0.3852574347316445,0.48823033344774064,0.4980392156862745,0.5019607843137255,0.5058823529411764,0.5058823529411764,0.5019607843137255,0.49019607843137253,0.5019607843137255,0.5058823529411764
58,489.6232689619064,0,0.4070241110950569,0.4656942554900736,0.5558181161023101,0.4287017546959662,0.43201931876871086,0.38506987265830706,0.48879302677419545,0.5098039215686274,0.5019607843137255,0.5019607843137255,0.49019607843137253,0.48627450980392156,0.4823529411764706,0.48627450980392156,0.4980392156862745
